method,estimate,n
rating,0.03419980388574347,10
composite,0.03936214933669758,10
pw,0.038372594506559415,10
beale,0.03763299345751169,10
rating,0.03385981625511903,10
composite,0.038741533893386325,10
pw,0.03862372946639956,10
beale,0.03761959920151834,10
rating,0.033577874918144644,10
composite,0.03873312715227693,10
pw,0.038372594506559415,10
beale,0.03763299345751169,10
rating,0.03385981625511903,10
composite,0.038741533893386325,10
pw,0.03896239597953889,10
beale,0.03718933720406919,10
rating,0.03364979269424111,10
composite,0.03905538136990051,10
pw,0.03813915621228492,10
beale,0.03727531825140655,10
rating,0.034158202403675474,10
composite,0.03856133198644465,10
pw,0.03936399790284903,10
beale,0.037221119105154285,10
rating,0.03404000249622607,10
composite,0.0394693630011387,10
pw,0.03862372946639956,10
beale,0.03761959920151834,10
rating,0.033577874918144644,10
composite,0.03873312715227693,10
pw,0.03849680056481672,10
beale,0.037602997787584455,10
rating,0.034402994122883904,10
composite,0.03888396143734739,10
pw,0.03936399790284903,10
beale,0.037221119105154285,10
rating,0.03404000249622607,10
composite,0.0394693630011387,10
pw,0.0380823183913037,10
beale,0.0376260413192729,10
rating,0.034083238569449684,10
composite,0.03844575230055548,10
pw,0.038372594506559415,10
beale,0.03763299345751169,10
rating,0.03385981625511903,10
composite,0.038741533893386325,10
pw,0.03911346937479893,10
beale,0.03800308326265743,10
rating,0.03419980388574347,10
composite,0.03936214933669758,10
pw,0.038372594506559415,10
beale,0.03763299345751169,10
rating,0.03385981625511903,10
composite,0.038741533893386325,10
pw,0.03875817052004694,10
beale,0.03790968139475133,10
rating,0.034448624074815394,10
composite,0.03897322854393031,10
pw,0.03849680056481672,10
beale,0.037602997787584455,10
rating,0.034402994122883904,10
composite,0.03888396143734739,10
pw,0.03862372946639956,10
beale,0.03761959920151834,10
rating,0.033577874918144644,10
composite,0.03873312715227693,10
pw,0.03875817052004694,10
beale,0.03790968139475133,10
rating,0.034448624074815394,10
composite,0.03897322854393031,10
pw,0.03813915621228492,10
beale,0.03727531825140655,10
rating,0.034158202403675474,10
composite,0.03856133198644465,10
pw,0.03896239597953889,10
beale,0.03718933720406919,10
rating,0.03364979269424111,10
composite,0.03905538136990051,10
pw,0.03849680056481672,10
beale,0.037602997787584455,10
rating,0.034402994122883904,10
composite,0.03888396143734739,10
pw,0.03844568759471791,10
beale,0.03791389768428955,10
rating,0.03452550136171509,10
composite,0.03866177014502632,10
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03844568759471791,7
beale,0.03791389768428955,7
rating,0.03452550136171509,7
composite,0.03866177014502632,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03849680056481672,7
beale,0.037602997787584455,7
rating,0.034402994122883904,7
composite,0.03888396143734739,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03844568759471791,7
beale,0.03791389768428955,7
rating,0.03452550136171509,7
composite,0.03866177014502632,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.03849680056481672,7
beale,0.037602997787584455,7
rating,0.034402994122883904,7
composite,0.03888396143734739,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03844568759471791,7
beale,0.03791389768428955,7
rating,0.03452550136171509,7
composite,0.03866177014502632,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.03849680056481672,7
beale,0.037602997787584455,7
rating,0.034402994122883904,7
composite,0.03888396143734739,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03844568759471791,7
beale,0.03791389768428955,7
rating,0.03452550136171509,7
composite,0.03866177014502632,7
pw,0.03844568759471791,7
beale,0.03791389768428955,7
rating,0.03452550136171509,7
composite,0.03866177014502632,7
pw,0.03844568759471791,7
beale,0.03791389768428955,7
rating,0.03452550136171509,7
composite,0.03866177014502632,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03844568759471791,7
beale,0.03791389768428955,7
rating,0.03452550136171509,7
composite,0.03866177014502632,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03844568759471791,7
beale,0.03791389768428955,7
rating,0.03452550136171509,7
composite,0.03866177014502632,7
pw,0.03849680056481672,7
beale,0.037602997787584455,7
rating,0.034402994122883904,7
composite,0.03888396143734739,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03844568759471791,7
beale,0.03791389768428955,7
rating,0.03452550136171509,7
composite,0.03866177014502632,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03849680056481672,7
beale,0.037602997787584455,7
rating,0.034402994122883904,7
composite,0.03888396143734739,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.03844568759471791,7
beale,0.03791389768428955,7
rating,0.03452550136171509,7
composite,0.03866177014502632,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03849680056481672,7
beale,0.037602997787584455,7
rating,0.034402994122883904,7
composite,0.03888396143734739,7
pw,0.038372594506559415,7
beale,0.03763299345751169,7
rating,0.03385981625511903,7
composite,0.038741533893386325,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03844568759471791,7
beale,0.03791389768428955,7
rating,0.03452550136171509,7
composite,0.03866177014502632,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03849680056481672,7
beale,0.037602997787584455,7
rating,0.034402994122883904,7
composite,0.03888396143734739,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03849680056481672,7
beale,0.037602997787584455,7
rating,0.034402994122883904,7
composite,0.03888396143734739,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03849680056481672,7
beale,0.037602997787584455,7
rating,0.034402994122883904,7
composite,0.03888396143734739,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03813915621228492,7
beale,0.03727531825140655,7
rating,0.034158202403675474,7
composite,0.03856133198644465,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03849680056481672,7
beale,0.037602997787584455,7
rating,0.034402994122883904,7
composite,0.03888396143734739,7
pw,0.03911346937479893,7
beale,0.03800308326265743,7
rating,0.03419980388574347,7
composite,0.03936214933669758,7
pw,0.03875817052004694,7
beale,0.03790968139475133,7
rating,0.034448624074815394,7
composite,0.03897322854393031,7
pw,0.0380823183913037,7
beale,0.0376260413192729,7
rating,0.034083238569449684,7
composite,0.03844575230055548,7
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.03849680056481672,4
beale,0.037602997787584455,4
rating,0.034402994122883904,4
composite,0.03888396143734739,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.038372594506559415,4
beale,0.03763299345751169,4
rating,0.03385981625511903,4
composite,0.038741533893386325,4
pw,0.03813915621228492,4
beale,0.03727531825140655,4
rating,0.034158202403675474,4
composite,0.03856133198644465,4
pw,0.0380823183913037,4
beale,0.0376260413192729,4
rating,0.034083238569449684,4
composite,0.03844575230055548,4
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
