method,estimate,n
composite,0.1208849733334547,7
pw,0.12005969282618988,7
beale,0.11895751680719206,7
rating,0.11962641397841953,7
composite,0.12137022793152298,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.11986793753431325,7
beale,0.11949785721836079,7
rating,0.11945684865035358,7
composite,0.1208849733334547,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.11986793753431325,7
beale,0.11949785721836079,7
rating,0.11945684865035358,7
composite,0.1208849733334547,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.11909081177078437,7
beale,0.11954178342742752,7
rating,0.11859568656028309,7
composite,0.11904714016838866,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.11974642690813835,7
beale,0.11891414971890293,7
rating,0.11940627585010037,7
composite,0.12139752957918054,7
pw,0.11974642690813835,7
beale,0.11891414971890293,7
rating,0.11940627585010037,7
composite,0.12139752957918054,7
pw,0.11909081177078437,7
beale,0.11954178342742752,7
rating,0.11859568656028309,7
composite,0.11904714016838866,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.11909081177078437,7
beale,0.11954178342742752,7
rating,0.11859568656028309,7
composite,0.11904714016838866,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.12005969282618988,7
beale,0.11895751680719206,7
rating,0.11962641397841953,7
composite,0.12137022793152298,7
pw,0.11986793753431325,7
beale,0.11949785721836079,7
rating,0.11945684865035358,7
composite,0.1208849733334547,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.11909081177078437,7
beale,0.11954178342742752,7
rating,0.11859568656028309,7
composite,0.11904714016838866,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.11986793753431325,7
beale,0.11949785721836079,7
rating,0.11945684865035358,7
composite,0.1208849733334547,7
pw,0.11974642690813835,7
beale,0.11891414971890293,7
rating,0.11940627585010037,7
composite,0.12139752957918054,7
pw,0.11974642690813835,7
beale,0.11891414971890293,7
rating,0.11940627585010037,7
composite,0.12139752957918054,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.11986793753431325,7
beale,0.11949785721836079,7
rating,0.11945684865035358,7
composite,0.1208849733334547,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.11909081177078437,7
beale,0.11954178342742752,7
rating,0.11859568656028309,7
composite,0.11904714016838866,7
pw,0.11986793753431325,7
beale,0.11949785721836079,7
rating,0.11945684865035358,7
composite,0.1208849733334547,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.11909081177078437,7
beale,0.11954178342742752,7
rating,0.11859568656028309,7
composite,0.11904714016838866,7
pw,0.11909081177078437,7
beale,0.11954178342742752,7
rating,0.11859568656028309,7
composite,0.11904714016838866,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.11909081177078437,7
beale,0.11954178342742752,7
rating,0.11859568656028309,7
composite,0.11904714016838866,7
pw,0.11909081177078437,7
beale,0.11954178342742752,7
rating,0.11859568656028309,7
composite,0.11904714016838866,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.12005969282618988,7
beale,0.11895751680719206,7
rating,0.11962641397841953,7
composite,0.12137022793152298,7
pw,0.11986793753431325,7
beale,0.11949785721836079,7
rating,0.11945684865035358,7
composite,0.1208849733334547,7
pw,0.12005969282618988,7
beale,0.11895751680719206,7
rating,0.11962641397841953,7
composite,0.12137022793152298,7
pw,0.11986793753431325,7
beale,0.11949785721836079,7
rating,0.11945684865035358,7
composite,0.1208849733334547,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.11986793753431325,7
beale,0.11949785721836079,7
rating,0.11945684865035358,7
composite,0.1208849733334547,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.12005969282618988,7
beale,0.11895751680719206,7
rating,0.11962641397841953,7
composite,0.12137022793152298,7
pw,0.11986793753431325,7
beale,0.11949785721836079,7
rating,0.11945684865035358,7
composite,0.1208849733334547,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.11974642690813835,7
beale,0.11891414971890293,7
rating,0.11940627585010037,7
composite,0.12139752957918054,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.11909081177078437,7
beale,0.11954178342742752,7
rating,0.11859568656028309,7
composite,0.11904714016838866,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.12005969282618988,7
beale,0.11895751680719206,7
rating,0.11962641397841953,7
composite,0.12137022793152298,7
pw,0.11909081177078437,7
beale,0.11954178342742752,7
rating,0.11859568656028309,7
composite,0.11904714016838866,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.12005969282618988,7
beale,0.11895751680719206,7
rating,0.11962641397841953,7
composite,0.12137022793152298,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.1219091417882322,7
beale,0.12179546538712067,7
rating,0.1205198222508258,7
composite,0.12187957228187163,7
pw,0.12005969282618988,7
beale,0.11895751680719206,7
rating,0.11962641397841953,7
composite,0.12137022793152298,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.12052547276374938,7
beale,0.12131358219587246,7
rating,0.12004878230363109,7
composite,0.12187145916661744,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.11986793753431325,7
beale,0.11949785721836079,7
rating,0.11945684865035358,7
composite,0.1208849733334547,7
pw,0.12060674395986853,7
beale,0.12027052204695071,7
rating,0.11948889464102681,7
composite,0.12038817605335475,7
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.11974642690813835,4
beale,0.11891414971890293,4
rating,0.11940627585010037,4
composite,0.12139752957918054,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.12052547276374938,4
beale,0.12131358219587246,4
rating,0.12004878230363109,4
composite,0.12187145916661744,4
pw,0.11986793753431325,4
beale,0.11949785721836079,4
rating,0.11945684865035358,4
composite,0.1208849733334547,4
pw,0.12005969282618988,4
beale,0.11895751680719206,4
rating,0.11962641397841953,4
composite,0.12137022793152298,4
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
